Fp1,Fp2,C3,C4,P7,P8,O1,O2,time_board,time_marker,marker
-21075.772771331405,-187500.02235174447,-179.01512134255427,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.2500036,1730329362.7396803,5.0
-20943.338685433708,-187500.02235174447,-176.37761549682804,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.2541375,1730329362.7396803,5.0
-20919.60113282217,-187500.02235174447,-313.9078991303324,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.258196,1730329362.7396803,5.0
-20986.09757257672,-187500.02235174447,-306.0624368265196,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.2621353,1730329362.7396803,5.0
-20968.10441829019,-187500.02235174447,-154.31644371943997,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.2661932,1730329362.7396803,5.0
-20913.946141474986,-187500.02235174447,-84.80251846343499,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.2701344,1730329362.7396803,5.0
-20912.67209204103,-187500.02235174447,-159.39028971079466,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.2749696,1730329362.7396803,5.0
-21079.86314056673,-187500.02235174447,-371.240123658195,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.278325,1730329362.7396803,5.0
-21130.020455124435,-187500.02235174447,-348.7095652472455,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.282076,1730329362.7396803,5.0
-20971.747752636405,-187500.02235174447,-86.54595453094895,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.286347,1730329362.7396803,5.0
-20863.364143772626,-187500.02235174447,-182.68080743322463,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.2902436,1730329362.7396803,5.0
-20957.263822229364,-187500.02235174447,-446.5655024725798,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.2941537,1730329362.7396803,5.0
-21065.78154155988,-187500.02235174447,-291.39969246383816,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.2982638,1730329362.7396803,5.0
-21046.715503539504,-187500.02235174447,-78.52167827149371,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.3032649,1730329362.7396803,5.0
-21026.330712596264,-187500.02235174447,-157.9150745767444,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.30625,1730329362.7396803,5.0
-20969.8031508688,-187500.02235174447,-252.2170844336849,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.3089828,1730329362.7396803,5.0
-20966.62920315614,-187500.02235174447,-272.24424746564,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.3142004,1730329362.7396803,5.0
-21010.908008922102,-187500.02235174447,-255.4133838907938,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.3180647,1730329362.7396803,5.0
-20869.287356053275,-187500.02235174447,-177.83047888642298,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.3222167,1730329362.7396803,5.0
-20929.57001084924,-187500.02235174447,-183.66428418925813,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.3261514,1730329362.7396803,5.0
-21008.896351921125,-187500.02235174447,-240.77299127256768,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.3302064,1730329362.7396803,5.0
-20883.391306804577,-187500.02235174447,-253.28996816753963,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.3331869,1730329362.7396803,5.0
-21023.40263407262,-187500.02235174447,-246.02565121956485,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.338276,1730329362.7396803,5.0
-21037.17130865709,-187500.02235174447,-212.11805488086404,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.3421035,1730329362.7396803,5.0
-21001.63203497315,-187500.02235174447,-183.77604291153463,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.34611,1730329362.7396803,5.0
-20979.59321494021,-187500.02235174447,-233.37456385786103,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.3500204,1730329362.7396803,5.0
-20957.06265652927,-187500.02235174447,-239.3201278829727,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.3542664,1730329362.7396803,5.0
-20985.471723731964,-187500.02235174447,-195.667170961758,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.358218,1730329362.7396803,5.0
-20988.176284811056,-187500.02235174447,-245.891540752833,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.3612454,1730329362.7396803,5.0
-20989.942072623024,-187500.02235174447,-181.0714818324425,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.3652651,1730329362.7396803,5.0
-21003.3084158073,-187500.02235174447,-176.28820851900682,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.3703232,1730329362.7396803,5.0
-20911.979187962912,-187500.02235174447,-214.66615374876903,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.3743093,1730329362.7396803,5.0
-20968.596156668205,-187500.02235174447,-293.3889977203605,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.3783104,1730329362.7396803,5.0
-21028.78940448635,-187500.02235174447,-262.56594211649207,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.382282,1730329362.7396803,5.0
-20930.195859693988,-187500.02235174447,-195.46600526166023,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.386284,1730329362.7396803,5.0
-20920.42814736702,-187500.02235174447,-170.5661619384482,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.3893645,1730329362.7396803,5.0
-21014.52899152386,-187500.02235174447,-261.0013200046206,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.3932848,1730329362.7396803,5.0
-21002.548456495817,-187500.02235174447,-283.80009934903376,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.3982594,1730329362.7396803,5.0
-21008.38226179865,-187500.02235174447,-178.7916038980012,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.4023044,1730329362.7396803,5.0
-20999.843895416725,-187500.02235174447,-184.33483652291736,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.4062772,1730329362.7396803,5.0
-20943.204574966978,-187500.02235174447,-233.3969156023164,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.4103186,1730329362.7396803,5.0
-20932.3416271617,-187500.02235174447,-248.9537297432101,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.413304,1730329362.7396803,5.0
-20950.6477058706,-187500.02235174447,-203.5126332655708,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.4171648,1730329362.7396803,5.0
-20933.74978706238,-187500.02235174447,-170.67792066072474,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.4213269,1730329362.7396803,5.0
-20979.88378761813,-187500.02235174447,-224.5456247980148,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.4262447,1730329362.7396803,5.0
-21007.35408155371,-187500.02235174447,-318.60176546594687,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.4303553,1730329362.7396803,5.0
-21000.40268902811,-187500.02235174447,-257.67091008077983,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.4341483,1730329362.7396803,5.0
-20985.315261520776,-187500.02235174447,-179.64097018730286,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.4383492,1730329362.7396803,5.0
-20890.14153363008,-187500.02235174447,-209.860528690878,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.4413507,1730329362.7396803,5.0
-20880.239710836377,-187500.02235174447,-218.75652298409025,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.4454143,1730329362.7396803,5.0
-20752.67830522994,-187500.02235174447,-235.90031098131075,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.4493532,1730329362.7396803,5.0
-20586.046050315625,-187500.02235174447,-219.13650263983044,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.4534316,1730329362.7396803,5.0
-20923.19976367948,-187500.02235174447,-223.2492236196069,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.4582627,1730329362.7396803,5.0
-21221.55084866892,-187500.02235174447,-211.15692986928585,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.462383,1730329362.7396803,5.0
-21093.587111662284,-187500.02235174447,-217.16954912776345,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.465299,1730329362.7396803,5.0
-21043.22863140448,-187500.02235174447,-231.3405551124281,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.4694097,1730329362.7396803,5.0
-20995.93234013705,-187500.02235174447,-225.5514532985036,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.473461,1730329362.7396803,5.0
-21014.73015722396,-187500.02235174447,-202.01506638706525,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.477457,1730329362.7396803,5.0
-21096.671652397115,-187500.02235174447,-242.5387790845369,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.4824743,1730329362.7396803,5.0
-21035.58433480076,-187500.02235174447,-250.83127627745583,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.486442,1730329362.7396803,5.0
-20852.81412038972,-187500.02235174447,-265.91870378478814,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.4904647,1730329362.7396803,5.0
-20908.29115012779,-187500.02235174447,-192.7614441825681,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.4934847,1730329362.7396803,5.0
-20999.03923261633,-187500.02235174447,-163.36890022383932,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.497471,1730329362.7396803,5.0
-21095.285844240887,-187500.02235174447,-173.4718887176381,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.501356,1730329362.7396803,5.0
-21002.28023556236,-187500.02235174447,-174.61182768485878,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.5054896,1730329362.7396803,5.0
-20981.33665100773,-187500.02235174447,-253.31231991199493,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.509344,1730329362.7396803,5.0
-21094.145905273665,-187500.02235174447,-292.04789305304206,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.5144837,1730329362.7396803,5.0
-21071.3247741848,-187500.02235174447,-245.77978203055645,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.5185325,1730329362.7396803,5.0
-20952.54760414929,-187500.02235174447,-153.37767045231706,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.5215957,1730329362.7396803,5.0
-20936.990790008404,-187500.02235174447,-261.0236717490759,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.5253558,1730329362.7396803,5.0
-20928.139499204102,-187500.02235174447,-256.1286397133636,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.5294795,1730329362.7396803,5.0
-20960.05779028628,-187500.02235174447,-157.71390887664663,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.5333211,1730329362.7396803,5.0
-20975.14521779361,-187500.02235174447,-153.4894291745936,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.537474,1730329362.7396803,5.0
-20986.00816559889,-187500.02235174447,-263.2811979390619,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.5413723,1730329362.7396803,5.0
-20993.29483429132,-187500.02235174447,-261.7389275716457,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.5465703,1730329362.7396803,5.0
-20989.78561041184,-187500.02235174447,-241.39884011731627,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.5495567,1730329362.7396803,5.0
